text,label
RT @machinegunkelly: Tbt: I tried on French's outfit for the Freshman cover at that shoot high as fuck off weed brownies&#8230; http://t.co/HKiWy&#8230;,0
"French word for potato translates as ""earth apple."" Banana is ""long yellow tree apple."" Submarines are ""big wet hollow kaboom apple.""",0
@airam12_ Shit I wish it was socially acceptable for me to beat some of these bitches asses. Lmao,0
@klvyupthatsm3 @Huntermoore ew you look like a cheap tranny hooker,0
"RT @SheDreamsTheD: You girls be 13 talking about ""I hate sleeping alone"" .. Well bitch you better buy a damn teddy bear.",0
"Mam, Ren&#233;e doet in haar rol net of ze ongesteld is Wat is ongesteld? Van dat soort vragen waar je denkt: hoe leg ik die weer uit.",0
Dat hoe smelt like she was on her period &#128514;&#128514;&#128514;,0
Did we just become best friends with these hoes on the boat? Well probably so but we don't love em tho,0
RT @JoeBudden: Or the &#8220;I was sleep&#8221; curve.. Really bitch ? U slept from 1am to 11pm huh.. Smh,0
@yooocaly lets hang fag,0
My pussy popz Severely https://t.co/sOAH0Z1jUv,0
"Pillow talkin to bitches, i see her she bad but NIGGA SHE BASIC!",0
@FlawlesS_Dv dont be a bitch smh,0
I really want a girl to make me some brownies &#128553;&#128557;,0
This bitch takes bitch to another level,0
RT @UnbearableTier_: I need my pussy ate now !,0
I got hoes. I got hoes. I got hoes. I got hoes.,0
My dawg @ceomiamimike told me it's a must I be @901k2lounge this Saturday ROCKIN that bitch wit Tha&#8230; http://t.co/0NV9cHtwOs,0
They didn't lose the city. Red Sox fans are bandwagon fans just like Yankee fan. #morningjoe,0
@JoeBudden: stop being scared to choke her during sex u bitch ass niggas. She&#8217;ll like it.. Says the guy who hits women out of bed. FOH,0
RT @blessedarti: Y'all claim you want a good &amp; loyal girl but keep messing with hoes like I'm confused,0
@CassiusClay_232 who all in that hoe,0
@GorgeousCamry_ ight bitch ima see u,0
"I swear, new bitches here me rap and its a WRAP !!",0
Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw,0
@BH_Dragons he's fucking trash,0
"RT @Ms_SadaClay: No thanx, I'm on a diet RT&#8220;@viaNAWF: &#127850; RT @Ms_SadaClay: I love salad RT&#8220;@viaNAWF: Anyway fuck you hoes, eat a salad.&#8221;&#8221;",0
RT @cashflowHO: I'm too pretty for this &#128526;&#128129;&#128133; . Yall lil bitches can have the petty shit &#128080;&#128169;&#128128; .,0
"@WalkerJensen yaaaasssss it is. You are buhlowin' up my timeline, negro. &#128523;",0
&#128514;&#128514;&#128514;&#128514; I hate you! RT @YumiYoko: Cyrus ho is a rookie slut. getting the cash after the date? nope nope nope.,0
@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP @J_Austin12 I meant to do this one. Smh.,0
These hoes ain't shit I ain't tripping off a Thot... ion like conversation you gone let me fuck or not,0
RT @NoChillPaz: If a bitch talks shit to me I'm gonna lick my thumb and swipe her eyebrows off,0
99 problems but a bitch ain't one,0
RT @KiariTheStone: Niggas can do slope intercept form equations but cant make scrambled fuckin eggs thats a lil backwards,0
This niggah aaron had me weak last night!,0
&#8220;@DreStiles &#8220;@DrTruth247: Buddy drug the whole train lmao good ... extra ass hoes&#8221; hate them NY hoes&#8221;me too,0
Wish they'd teach Tracee. RT @kanYeBreast: all chihuahuas do that squinty eye shit. I think it's hilarious.,0
RT @WillyWelfare: Its so damn hot in this bitch,0
@TherealGeorgeZ you are a pussy without your guns bitch as spic. Your daddy doesn't even respect the sperm he drop in your moms stank pussy,1
RT @binniemouse: @WhatsAshirt lmao i have morals negro. unlike you,0
RT @JonnyFcknBlaze: Porn star is fancy talk for professional hoe.,0
@finnj97 bitches,0
You're a stupid fucking bitch,0
Lmfaoooooo RT @TooDopeForLife: LMFAOOOOOOOPOOOOOO RT @DJKayyOhh: &#8220;here come yo bitch ass auntie&#8221; http://t.co/e5KlLhp0CV,0
RT @itsDC_2x: Rihanna is currently dropping bombs on you bitches!,0
RT!COMMENCE CARPET BOMBING! All #Iraq soldiers in this video http://t.co/7oLD2eDB1R executed by Jihadis from #Tunis http://t.co/02E1cEOE3z&#8221;,1
@marclamonthill all #nfl stadiums play music by jay-z a former drug dealer whose diaphragm wouldnt work w/o saying nigger in every song,0
@KristynEdwards why were there penguins and a bird in the puppy bowl???,0
"RT @Fratfession: ""Every frat should have gay brothers because they pull hella fine bitches to your parties"" - Sigma Alpha Epsilon",0
@MadameCurry_ what kind of hoe are you dressing up as?,0
This bitch in 7-11 wit hella face tats. She a female duddy &#128527;,0
You you can't get no money silly hoe,0
Look at this bad bitch @rachel_dority http://t.co/jnnqWISao5,0
It's never too late to tag a bitch.- @CyFyre,0
"RT @Oreo: Dear dessert heaven, fangs so much for these Oreo Spooky Ball Vampires. #OreoCookieBalls http://t.co/I3iyRL72sD http://t.co/wNzBh&#8230;",0
@SonnieJohnson is 72% out of wedlock births a lie? latinos in 2nd place.# mostly driven up by illegal aliens w/ anchor babies,0
RT @NerdAtCoolTable: You automatically a hoe if somebody calls you one.,0
But I have the hoes &#128542; http://t.co/XmFcV9rmV5,0
RT @TrendingTopiic: Fat hoes. Belly shirts. Die now.,0
@nick_scott25 sounds about right to many dumb bitches work there welcome to my life,0
RT @LifeAs_Meghan: I only wear weave because I like it !! A bitch got hair &#128514;&#128129;,0
RT @weirdstyle: I have 0 hoes lmfao,0
@chanel_2Playa @TODDIE_soPLAYER nigga you proud of 80% I was in that bitch 99.99% the .01% is from me going to get the weed out the car,0
My pussy tastes like Pepsi Cola &#127926;&#128527;,0
RT @OMGDizzyStarz: @1stName_Bravo aye at least that bitch hot boxed lmao,0
Phone disconnected like a hoe :/ thank god for shmediums hot spot lol,0
@aaymee29 no that's fucking retarded are you drinking tonight or not?,0
&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/saWpjDtIGN,0
Good Mernin faggots http://t.co/3ZPTPqFkTl,1
"My bitches pop that pussy,pop that gum and pop pills",0
RT @BigStaxxBoss: I got 99 problems but a bitch ain't one.. That goes for you bitch niggas too! #RNS,0
@t__amil i tell it how it is if yu ain uh bitch or uh hoe i call yu by yo name,0
Hit his bitch I'm like shaggy I'm like no it wasn't me,0
@Cotton_Candy9 god wrote em now think again coon,0
Makeup be saving alot of these bitches from being single,0
@TheSicThem @AVeraIcon @lrishGirI__ @OakRidgeStars @izzyjsmom @iambo_rd @asideofbacon @APLMom @Cat_F1sh_ or a celebrity. Poor bitches,0
@erinscafe Bu I do. I do hate the playa. And the Yankees. If I hate the Yankees for their payroll I have to hate the Dodgers.,0
why did the fins sign finnegan? hes a certified bitch,0
"RT @No_FAKINGG: Somebody tell these broke bitches , stay in they place #yun-stand?",0
He trash in concert anyways. RT @akelvoneal: Dude y'all fraud as hell if y'all go to J.Cole concert and you don't fw his music.,0
"@lauren_kapitan @_Maniac_Mind_ No the fuck u can't dumb bitch, matter of fact go get nigga hoe cuz u not going be shit.",0
@Miikito_x3: Toto means ass or vagina?I think pussy cause toto santi is like nasty pussy,0
@DopeBoy_Pollo &#128514; wassup pussy,0
U bitches still fuccin bush,0
I'll quit being a bitch when you quit being a fake friend. &#128077;&#9996;&#65039;,0
RT @PedroBALLOUT: &#8220;@ApeezyBaby: New Year's Eve bitches be like ... #nye14 #drunkinlove #beyonce https://t.co/fsGa5WtKxn&#8221;,0
@MANIAC3X buck beaners &amp; security started pushing him &amp; that jetsgreen faggot around,0
@metroadlib I be THIIIIIIIS close to going real east side Detroit on they monkey ass. But. I don't.,0
"You little stupid ass bitch, i aint fuckin with you!!!!!",0
Ran here from my house too... I'm kinda retarded. Lol,0
Rap bitches prolly scared of Remy ma lol,0
RT @FlexFoee: @1BookieG if he fuck yo bitch u should be happy like damn boosie fucked my bitch lmao,0
Getting niggaz to discuss more than sports hoes and rap music is impressive but SO HARD TO DO!,0
I hate when my best friend gets a new bitch and barely chills with me,0
America is white trash and so are all Americans.,1
My bitches not average. Spend money I got it. Ya girl want me she gon get fucked ain't no askin,0
Thats not ya bitch if she dont love giving you head,0
"RT @TheAtlantic: Meanwhile, in Canada: A monkey in a winter coat escapes in an IKEA http://t.co/Q9YUYVEl via @TheAtlanticWire",0
I'd do anything for an Oreo vanilla bean drink from dunkin &amp; a chocolate chip muffin from there too..I'm starving &amp; that sounds so good now.,0
&#8220;@HumbleTeej: @elisabethepps where am I on this rating scale???&#8221; Depends. You still wearing them colored contacts or naw?,0
RT @DumbTo: Polly want a cracker? #DumbTo http://t.co/zC8MlwnEUc,0
When ex girl friends get fat. That's god saying hey man.. You're welcome lmfao &#128514;&#128557; big ole bitch,0
S/o to my old hoes..S/o to my new hoes!!!,0
chicken spaghetti trash,0
RT @Liveitupjersey: @ccass357 @1SleepingGiant trash him for name calling? Read your Shit to me Bitch! That's all you got!!!!,0
Passing up on mad hoes just to give him what he want,0
&#128119;&#128119; you needa stop sucking dick hoe &#128514;&#128514;,0
That ho went from darkskinned to mulatto RT @FunnyJulius: This fucked me up http://t.co/8tzvBBzXa1,0
@MrRedMartian this pic is trash. D!ck is dry af.,0
@CayMarieee oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &#128514;&#128557;,0
RT @SeanTheTerrible: Having one is stressful... RT @MustBeCharm: Having a lot of bitches seem stressful,0
RT @AsiaCakesss: Y'all be makin your nigga microwaveable dinner. Meanwhile he out there eatin another bitch homemade dinner,0
Dating you would be like Darnell dating that fatal attraction bitch Brandy lol,0
Rescue elephant calf &#8216;Nunai&#8217; looking fuzzy at the International Fund for Animal Welfare Rehabilitati http://t.co/PAetLXGuoa,0
Vagina flavored bacon bitch,0
"RT @milesfan79: #fridayfaves RT @OneBillionBucks This bitch is dressed for church, the club, the gym, and to slay vampires &#128514; http://t.co/l7&#8230;",0
"Tarantulas are dope but the spiders that are small n can kill you.. Fuck dat RT @BkRaised718: Spiders arent scary, sheesh y&#8217;all some pussies",0
@TNKidsFoodPorn @Oreo ..............&#128530;,0
Upstate hoes love down south niggas and down south females love upstate niggas,0
Why is this bitch throwing condoms? Lmao,0
Hoes and dey hoe poses,0
"Is that the remix? ""@breezyfrmdablok: these hoes ain't lawyers! &#127908;&#128553; lmao my fave Chris Brown song""",0
(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.,0
RT @Buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus,1
@vewxyz this bitch........,0
Me &amp; Lew differ on philosophy I say smack that bitch bet she watch her mouf,0
"RT @LVL_KY_Events: Nov 22,2012: Thanksgiving Dinner: 2:00pm: Proof on Main. A day being preoccupied with a giant bird in your... http:// ...",0
..........does nobody sell #orange flavored and colored #bubblegum? IS THAT YOUR FUCKIN' PROBLEM? #Giants? Fuck it. I'm going #6Pack now,0
@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls lol bitch fuck you,0
Dat nicca paper Fuwop n da booth,0
"RT @McNarstle: ...and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK.",0
Most niccas broke but always n the limelight,1
It's scientifically proven that no one can not cry at least once while watching Charlie St. Cloud.,0
Truth RT @Adolfhibsta: Only a faggot would turn down hairy pussy,1
RT @YoungAmari_: Dizzy bitch &#128530;&#128564;,0
&#8220;@ithinkthatway: I want my ears to look like this &#128066;&#128149; http://t.co/oBVU5ZN3zC&#8221; I just want this bitches earrings lol &#128513;,0
"Fighting on the Internet is like competing in the special Olympics, even if you win, you're still retarded.",0
RT @LosBeOnIt: Anyone and everyone can have my ex. Fuck that hoe.,0
@BigDaddySniper you far asf too nigguh,0
RT @_itsKILLA_: Yall hoes love football,0
@Tee_Bizzle shut up bitch,0
"Cuffing is a no no. My ring finger? Stay solo. Why be in a relationship, if you not letting your hoes go?",0
Bitches on me bout da lil flexin shit on snapchat &#128176;&#128176;&#128176;&#128176;&#128176;&#128514; bitch please,0
"@_tee13 @SoftestMuffin @TorahBlaze After you spread that filth of urs to that white dog, he &amp; the good ol boys were ltao on fuckin a monkey",0
"@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM ....dudes a fag",0
RT @takeyaah: when his hoes thought it was over: http://t.co/jhaOcX1MTd,0
Parents Television Council: 'Scandal' sex scene after Charlie Brown was not OK | http://t.co/y3GnT4l7vc,0
@atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2,1
Parsons trash,0
I drag a bitch by her hair CAPTAIN CAVEMAN NNN!!!,0
RT @ryandolan123: when people say coloured http://t.co/2lKUkctPf0,0
"Hey. Aside.This was my graduation cap. Like fuck you, bitch, Detroit What. http://t.co/fvNpE7ukn7",0
Every bitch was born to break a man,0
"@coolieDAGGERA @CapoToHeaven why wld u wanna be a faggot, dude? That's faggot like",0
"RT @taylorrDiane: When a sideline hoe gets mad, BITCH SHUT UP! You was okay with being second ALL this time, now all of sudden it's a probl&#8230;",0
I almost stepped on a bird running around the floor ah they are so creepy,0
RT @GeeZzzus: Don't no woman want a man that acts like a bitch,0
@shawnpitts77 all I wear is vineyard vines and American flag chubbies. I'm the OPPOSITE of a wigga.,0
Dudes probably just think eating pussy is sucking on pussy lips &#128530;,0
Gotta bad red bone that look something like Ashanti,0
"You pussy nigga, I see ya whiskers",0
"RT @SeanTheTerrible: I don't care how pretty you are, if your personality is trash men are going to treat you accordingly.. That's not tru&#8230;",0
@AustinBurge44 either way both schools are trash &#128521;,0
RT @EvanBecker513: @whattheflocka @zooyorkinit bitch. We could have went to als. But NOOOOOOOO. &#128545;&#128545;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#128053;,0
RT @LetMeLive305 Stevie J playa of the yr tho #LHHATLREUNION/He ain't no player!He stands SOLID behind his bullshit and bitches respect that,0
@SwagishSternes yea I listen to that hoe when I wake up,0
"RT @vickyBeanMr: Girls ""go talk to your other hoes"" game too strong",0
@mhs_austin drive you nigger,0
"If I ever committ a crime, you can cite LVL as being the sole influence.",0
RT @__CocaineCowboy: Freaky ass ready ass hoes,0
@Im_Thirst randies are fags,1
"RT @iKickBabies__: Girls favorite line &#128073; ""go talk to yo hoes"" &#128514;&#128514;&#9995;",0
"It's scheduled up already, tho #bitches&gt; #BryanCranston&gt; One tweet and he's got #JoePesci out there making fun of #stolenbases&gt; #BASEBALL",0
Drop it down for a niggah,0
